dropout,noise,lr,batch_size,temperature,loss,val_loss,res,clusters,NMI final,ARI final,CA final,val_NMI final,val_ARI final,val_CA final,final_loss,final_val_loss
0.6,0,0.4,512,0.07,"[65.51899290084839, 51.65413975715637, 43.90219473838806, 37.97697401046753, 33.07639765739441, 29.75192618370056, 27.514140605926514, 24.96522843837738, 23.3124840259552, 21.987532138824463, 20.677783966064453, 19.78529393672943, 19.136064410209656, 18.632519841194153, 18.024609684944153, 17.507833123207092, 17.0468727350235, 16.380142092704773, 16.069113731384277, 15.989089369773865]","[13.361751556396484, 11.411421298980713, 10.076096057891846, 8.589687585830688, 8.109560012817383, 7.395414590835571, 6.801077246665955, 6.37159276008606, 6.308503270149231, 6.061989188194275, 5.843855619430542, 5.785996317863464, 5.534058451652527, 5.157302618026733, 5.287124276161194, 5.066645503044128, 5.0940951108932495, 5.19365131855011, 5.0914599895477295, 5.072912693023682]",0.2,8,0.78756,0.75611,0.73991,0.77448,0.75135,0.73774,15.989089369773865,5.072912693023682
0.6,0,0.4,512,0.07,"[66.75636768341064, 53.8300416469574, 46.637110233306885, 40.36817169189453, 35.87676119804382, 31.9055438041687, 29.119420289993286, 27.027400612831116, 25.190745949745178, 23.707289814949036, 22.6490581035614, 21.387201189994812, 20.695693850517273, 19.562050104141235, 19.256557822227478, 18.263725996017456, 17.849632024765015, 17.70302665233612, 17.360425233840942, 16.86344075202942, 16.604320645332336, 16.755544424057007, 16.60993766784668, 16.70710837841034, 16.689526438713074, 16.332191705703735, 16.439386010169983, 16.24705469608307, 16.38844645023346, 16.470547199249268]","[13.809703350067139, 12.021618366241455, 10.637049674987793, 9.417046070098877, 8.379157304763794, 7.80121922492981, 7.187877178192139, 7.046529769897461, 6.390124320983887, 6.2765597105026245, 6.174149990081787, 5.7981966733932495, 5.7617164850234985, 5.645397901535034, 5.53780210018158, 5.5549516677856445, 5.345220446586609, 5.337769865989685, 5.1641925573349, 5.166721940040588, 5.140437126159668, 5.034892559051514, 5.265037775039673, 5.201293468475342, 5.142191648483276, 4.952100992202759, 5.099124789237976, 5.051352620124817, 4.95635461807251, 5.055570006370544]",0.2,7,0.86762,0.91535,0.8898,0.80286,0.86928,0.86381,16.470547199249268,5.055570006370544
0.6,0,0.4,512,0.07,"[65.46431159973145, 51.41064643859863, 44.49795913696289, 37.827473640441895, 33.65341019630432, 29.978482246398926, 27.391576051712036, 25.30910086631775, 23.73236334323883, 22.39379394054413, 21.14464271068573, 20.319220900535583, 19.292858123779297, 18.708799839019775, 17.993858218193054, 17.430063486099243, 17.285041570663452, 16.601900458335876, 16.287822008132935, 15.95604693889618, 16.283993005752563, 16.019541263580322, 15.843936800956726, 15.731585264205933, 15.613150000572205, 15.558647513389587]","[13.420696258544922, 11.446486711502075, 9.799559831619263, 8.628942728042603, 7.962681531906128, 7.411092758178711, 7.058019518852234, 6.674734473228455, 6.364727854728699, 6.1363160610198975, 5.888525485992432, 5.799342513084412, 5.547487258911133, 5.440229773521423, 5.456808805465698, 5.375863671302795, 5.451965808868408, 5.217962384223938, 5.052716255187988, 5.2531150579452515, 5.215705394744873, 4.992917776107788, 5.061058521270752, 5.0010833740234375, 5.173480868339539, 5.047959089279175]",0.2,6,0.85197,0.90558,0.88096,0.79133,0.86073,0.85292,15.558647513389587,5.047959089279175
0.6,0,0.4,512,0.07,"[63.041929721832275, 50.169134855270386, 42.904985427856445, 36.93779110908508, 31.676392555236816, 28.68114686012268, 25.94078528881073, 24.22885262966156, 22.6399405002594, 21.07020330429077, 19.788614630699158, 19.452977895736694, 18.496134161949158, 17.98331582546234, 17.246457695961, 16.871994495391846, 16.318642377853394, 15.866066813468933, 15.858365535736084, 15.648934483528137, 15.478013634681702, 15.310590267181396, 14.912986755371094, 15.212151169776917]","[13.246254920959473, 11.24704909324646, 9.377114295959473, 8.578786849975586, 7.700455904006958, 6.996841311454773, 6.730386734008789, 6.567051887512207, 5.995090484619141, 6.05564558506012, 5.710117697715759, 5.551597476005554, 5.3099788427352905, 5.331827521324158, 5.13493013381958, 5.066558241844177, 5.02411961555481, 5.08423924446106, 4.934158444404602, 4.805621385574341, 4.995504856109619, 4.816735625267029, 4.9371113777160645, 4.885519623756409]",0.2,7,0.86076,0.9084,0.88746,0.81254,0.86786,0.86537,15.212151169776917,4.885519623756409
0.7,0,0.4,512,0.07,"[72.00152063369751, 62.966872692108154, 57.935343742370605, 53.361971855163574, 49.00083637237549, 45.228904008865356, 42.29317855834961, 39.89099955558777, 37.86928725242615, 35.66592454910278, 34.3615825176239, 32.960564374923706, 32.10474681854248, 31.84535574913025, 30.057629823684692, 29.58539056777954, 29.07673978805542, 28.582107305526733, 27.88726234436035, 27.44280195236206, 27.661369800567627, 27.481063723564148, 27.13503062725067, 27.035966753959656, 27.11166763305664, 26.871808290481567, 26.87815487384796, 26.44095230102539]","[15.760784149169922, 14.566462516784668, 13.393863201141357, 12.345118999481201, 11.410233497619629, 10.714796543121338, 10.193832874298096, 9.62022590637207, 9.31483244895935, 8.98793625831604, 8.595287084579468, 8.561712265014648, 8.352106809616089, 8.223968744277954, 7.753460884094238, 7.8566999435424805, 7.83036208152771, 7.67128324508667, 7.721536159515381, 7.497363567352295, 7.416950225830078, 7.614989995956421, 7.537294149398804, 7.275774002075195, 7.642667531967163, 7.442059516906738, 7.349642992019653, 7.59539794921875]",0.1,6,0.85701,0.90661,0.88146,0.83657,0.89328,0.8716,26.44095230102539,7.59539794921875
0.7,0,0.4,512,0.07,"[72.5841646194458, 62.9850697517395, 58.961262702941895, 55.10378551483154, 51.32008719444275, 48.1670024394989, 45.485790967941284, 42.580321073532104, 40.416008710861206, 38.47364377975464, 37.33831763267517, 35.82850956916809, 34.12342143058777, 33.455183267593384, 32.636470556259155, 31.767351627349854, 31.341020822525024, 30.45615792274475, 29.82734441757202, 29.90648889541626, 29.402876138687134]","[15.641907691955566, 14.776281833648682, 13.601911067962646, 12.832964897155762, 12.088048696517944, 11.3018958568573, 10.5464928150177, 10.200600385665894, 9.71549105644226, 9.687598705291748, 9.205216646194458, 8.79397988319397, 8.73140835762024, 8.622978925704956, 8.373599529266357, 8.126371145248413, 7.767819881439209, 8.100596904754639, 7.811690092086792, 8.163231134414673, 8.086325645446777]",0.1,6,0.8454,0.89539,0.86896,0.78728,0.82963,0.84903,29.402876138687134,8.086325645446777
0.7,0,0.4,512,0.07,"[71.00603246688843, 62.265116691589355, 58.248098850250244, 53.874863624572754, 49.98051977157593, 46.923372745513916, 43.684770822525024, 41.523099422454834, 39.09583616256714, 37.2594678401947, 35.62200164794922, 34.20311427116394, 32.92505359649658, 32.630937337875366, 31.842860221862793, 30.946839094161987, 30.790772914886475, 29.734469175338745, 29.34711003303528, 28.99476170539856, 28.601353645324707, 28.57891869544983, 28.271400690078735, 28.15328049659729, 28.07176411151886, 28.209859371185303, 28.018198132514954, 27.9135479927063]","[15.688234329223633, 14.40462064743042, 13.374415397644043, 12.51822280883789, 11.885662317276001, 10.956918716430664, 10.490247964859009, 9.875082015991211, 9.474317073822021, 9.384820699691772, 9.11009168624878, 8.71303653717041, 8.499561786651611, 8.307596921920776, 8.134887933731079, 8.164313316345215, 8.029513359069824, 7.822538614273071, 8.035652875900269, 7.683825492858887, 7.932371139526367, 7.6301257610321045, 7.629602432250977, 7.548500061035156, 7.680657386779785, 7.657357215881348, 7.926517009735107, 7.697081804275513]",0.09,6,0.85816,0.90852,0.87362,0.82968,0.886,0.86848,27.9135479927063,7.697081804275513
0.7,0,0.4,512,0.07,"[71.11103439331055, 61.14124631881714, 56.20383930206299, 51.63883090019226, 47.75715637207031, 44.22632884979248, 41.241623640060425, 38.88298153877258, 37.21025085449219, 35.520110845565796, 34.230127573013306, 33.11727499961853, 31.734904289245605, 31.041178703308105, 30.595699071884155, 29.676650762557983, 29.24546504020691, 29.01316785812378, 28.314777612686157, 28.113439083099365, 27.995668172836304, 27.766994953155518, 27.550249338150024, 27.27861714363098]","[15.483182430267334, 14.150498390197754, 12.961314678192139, 11.973175525665283, 11.002165794372559, 10.433654308319092, 9.925468683242798, 9.265438079833984, 9.31474232673645, 8.975698947906494, 8.697705507278442, 8.440250158309937, 8.255609512329102, 7.8965232372283936, 7.925582647323608, 7.870882987976074, 7.917628049850464, 7.70354151725769, 7.570562720298767, 7.424164772033691, 7.568314790725708, 7.547361135482788, 7.486010551452637, 7.528414964675903]",0.1,5,0.82836,0.84373,0.78243,0.80801,0.83169,0.77354,27.27861714363098,7.528414964675903
0.8,0,0.4,512,0.07,"[76.69094848632812, 71.01019239425659, 68.34945297241211, 64.82036876678467, 62.308274269104004, 60.23735761642456, 58.26510286331177, 56.17964744567871, 54.5305438041687, 53.291799545288086, 51.72723984718323, 50.80827713012695, 49.932395935058594, 49.23310613632202, 48.443437337875366, 47.575522899627686, 47.31605577468872, 46.588273763656616, 46.49363708496094, 46.07262349128723, 45.788403272628784, 45.47143769264221, 45.407549142837524, 45.55781626701355, 45.37529015541077, 45.28902053833008, 45.46446180343628, 45.364197731018066, 45.059858560562134, 45.38278889656067, 45.02711868286133, 45.18281555175781]","[17.32307529449463, 16.82933807373047, 16.017714023590088, 15.311992645263672, 14.607204914093018, 14.135732173919678, 13.81297779083252, 13.360796451568604, 13.162030935287476, 12.74389123916626, 12.358663320541382, 12.17315936088562, 11.982496738433838, 11.781881332397461, 11.532320261001587, 11.535582780838013, 11.56485104560852, 11.427627563476562, 11.49988079071045, 11.231670141220093, 11.312707424163818, 11.355019330978394, 11.204703569412231, 11.199373245239258, 11.214895009994507, 10.965919017791748, 11.003803253173828, 10.90059494972229, 11.049070358276367, 11.194923639297485, 11.097001314163208, 10.917759895324707]",0.1,7,0.89052,0.93118,0.89763,0.8331,0.89111,0.87393,45.18281555175781,10.917759895324707
0.8,0,0.4,512,0.07,"[76.15985059738159, 69.52527236938477, 66.43246412277222, 63.14547300338745, 60.605998039245605, 58.77904748916626, 56.845688343048096, 55.392545223236084, 54.26350450515747, 52.7977237701416, 51.50903296470642, 50.45974087715149, 49.51025199890137, 48.66687297821045, 48.033637285232544, 47.10134530067444, 46.97773027420044, 46.32293725013733, 45.69362473487854, 46.12885665893555, 45.32386231422424, 45.19989228248596, 45.186960220336914, 45.26633167266846, 44.8756685256958, 45.216100454330444, 44.25421190261841, 44.722697257995605, 44.98270916938782, 44.81968832015991, 44.86547899246216]","[17.069514274597168, 16.43100357055664, 15.628357410430908, 14.964855194091797, 14.377591133117676, 13.951246738433838, 13.544353485107422, 13.094764709472656, 12.962459802627563, 12.667282819747925, 12.453419208526611, 12.071423292160034, 11.869147777557373, 11.713684558868408, 11.693506002426147, 11.560106992721558, 11.605340719223022, 11.306967735290527, 11.452847242355347, 11.303405284881592, 11.116231441497803, 11.078567266464233, 11.054264307022095, 11.137575626373291, 11.075920343399048, 11.027878761291504, 11.009729146957397, 11.20894193649292, 11.111008405685425, 11.176255702972412, 11.161893606185913]",0.07,7,0.89177,0.93451,0.89663,0.85438,0.90605,0.8786,44.86547899246216,11.161893606185913
0.8,0,0.4,512,0.07,"[76.91717052459717, 69.55670499801636, 65.85036611557007, 63.10814905166626, 60.890315532684326, 58.788851737976074, 56.72942352294922, 54.55106019973755, 53.16813087463379, 51.68944334983826, 50.43202877044678, 49.716124057769775, 49.12272596359253, 47.81582021713257, 46.97259879112244, 46.6601197719574, 45.66984272003174, 45.27895188331604, 45.02460169792175, 44.485955238342285, 44.43736958503723, 43.988564014434814, 44.09839606285095, 43.73682999610901, 43.91018509864807, 43.552900075912476]","[17.20464324951172, 16.270118713378906, 15.505699157714844, 14.904423236846924, 14.313652992248535, 13.93946361541748, 13.404381275177002, 13.079721927642822, 12.747042179107666, 12.538908958435059, 12.322651624679565, 11.808814764022827, 11.827395677566528, 11.631741762161255, 11.349451780319214, 11.340524435043335, 11.385547876358032, 10.907012224197388, 11.130178689956665, 10.977349519729614, 10.880473852157593, 10.593259811401367, 10.927215337753296, 10.686074495315552, 10.963259935379028, 10.901978492736816]",0.08,7,0.89367,0.93677,0.89763,0.83678,0.89402,0.87237,43.552900075912476,10.901978492736816
0.8,0,0.4,512,0.07,"[77.35391044616699, 69.35501861572266, 65.75082969665527, 62.6581244468689, 60.443321228027344, 58.43776988983154, 56.82829475402832, 55.11451721191406, 53.8952522277832, 52.801573753356934, 51.51653289794922, 51.06631255149841, 50.22943615913391, 49.28449320793152, 48.67066526412964, 47.92224621772766, 47.166393518447876, 46.71388244628906, 46.52226233482361, 46.30057621002197, 45.8323712348938, 45.65134406089783, 45.963948249816895, 45.23562502861023, 45.45751643180847, 45.232014417648315]","[17.213552951812744, 16.395424842834473, 15.367175102233887, 14.95070743560791, 14.402446269989014, 13.89023733139038, 13.41757583618164, 13.182253122329712, 12.905970335006714, 12.51416563987732, 12.446004390716553, 12.323871850967407, 12.06993556022644, 11.790597200393677, 11.80205750465393, 11.594100713729858, 11.448445081710815, 11.418554544448853, 11.478781938552856, 11.247086524963379, 11.194655895233154, 11.027195453643799, 11.244169473648071, 11.190810441970825, 11.1737060546875, 11.247562646865845]",0.08,7,0.89689,0.93971,0.91831,0.83071,0.88478,0.89183,45.232014417648315,11.247562646865845
0.9,0,0.4,512,0.07,"[81.35324478149414, 75.39520645141602, 73.32133197784424, 72.0383825302124, 70.74580812454224, 69.43851804733276, 67.89128255844116, 66.5632791519165, 65.52380752563477, 64.78384160995483, 64.37923383712769, 63.87565994262695, 63.391459465026855, 63.15428400039673, 62.62590789794922, 62.40392303466797, 62.22628927230835, 61.7952184677124, 61.15166425704956, 61.13888359069824, 60.847983837127686, 60.83975410461426, 60.87386989593506, 60.57384538650513, 60.71763038635254, 60.51809644699097, 60.69624090194702, 60.32024002075195]","[18.734745979309082, 17.913289546966553, 17.542783737182617, 17.276761531829834, 17.088246822357178, 16.65518856048584, 16.149945735931396, 15.968321800231934, 15.745363712310791, 15.539489269256592, 15.5901460647583, 15.345396041870117, 15.250747203826904, 15.292548179626465, 15.182658672332764, 15.03152322769165, 14.8734130859375, 14.886638164520264, 14.887162685394287, 14.884664535522461, 14.72654390335083, 14.743972301483154, 14.75889253616333, 14.571153163909912, 14.789864540100098, 14.780358791351318, 14.697452068328857, 14.680924892425537]",0.07,6,0.85577,0.9046,0.87679,0.81612,0.86489,0.86304,60.32024002075195,14.680924892425537
0.9,0,0.4,512,0.07,"[81.25304126739502, 75.70573949813843, 73.1367506980896, 71.89335489273071, 70.3314356803894, 68.70952081680298, 66.94813966751099, 66.0188455581665, 65.47126960754395, 64.70690774917603, 64.13150215148926, 64.19145441055298, 63.6784462928772, 63.26462936401367, 62.84923601150513, 62.27092361450195, 62.29016065597534, 61.95607948303223, 61.6402645111084, 61.330289363861084, 61.02487659454346, 60.89924430847168, 61.16962194442749, 60.881163120269775, 60.72261047363281, 60.82267904281616, 60.864617347717285, 61.01157188415527]","[18.773162364959717, 17.985238075256348, 17.543038845062256, 17.175819396972656, 16.792563915252686, 16.343740463256836, 16.132936000823975, 15.875235080718994, 15.752918243408203, 15.634654521942139, 15.487142562866211, 15.43974494934082, 15.287038803100586, 15.142549991607666, 15.144966125488281, 15.047826290130615, 14.934121131896973, 15.059678554534912, 14.81652307510376, 14.929834842681885, 14.921178340911865, 14.896202564239502, 14.730830192565918, 14.554547786712646, 14.74281358718872, 14.695935249328613, 14.842639446258545, 14.642735481262207]",0.07,6,0.85444,0.9051,0.87596,0.82509,0.8824,0.8677,61.01157188415527,14.642735481262207
0.9,0,0.4,512,0.07,"[82.44963932037354, 77.72470426559448, 74.80631065368652, 72.79233503341675, 71.30336380004883, 69.95419025421143, 68.54199504852295, 67.83253049850464, 66.81526947021484, 66.36242246627808, 65.66976404190063, 64.9164342880249, 64.29512882232666, 63.91024875640869, 63.6319694519043, 63.06125497817993, 62.927470684051514, 62.608935832977295, 62.3148078918457, 62.332833766937256, 61.845263957977295]","[19.15756130218506, 18.462936401367188, 17.91026258468628, 17.39514923095703, 17.069851875305176, 16.745995044708252, 16.49127769470215, 16.14048147201538, 16.288696765899658, 15.950730800628662, 15.695887088775635, 15.67579460144043, 15.422043800354004, 15.433212757110596, 15.379176139831543, 15.265970706939697, 15.008533000946045, 15.046048641204834, 15.205326080322266, 15.073244094848633, 15.155888080596924]",0.05,5,0.79055,0.76853,0.81511,0.74583,0.75229,0.80856,61.845263957977295,15.155888080596924
0.9,0,0.4,512,0.07,"[81.94692516326904, 75.63893413543701, 72.76685237884521, 71.37208271026611, 70.02239227294922, 68.89224433898926, 67.95635461807251, 66.87844514846802, 66.36864185333252, 65.43024492263794, 64.93590879440308, 64.4571385383606, 64.00839233398438, 63.58770704269409, 63.32909297943115, 62.88958740234375, 62.726951599121094, 62.45538663864136, 62.34544229507446, 62.330411434173584, 62.221092224121094, 61.7041597366333]","[18.936699390411377, 17.895884037017822, 17.36197566986084, 17.05794668197632, 16.74485683441162, 16.54104995727539, 16.28508996963501, 16.176201343536377, 15.88117504119873, 15.836558818817139, 15.655482769012451, 15.448052883148193, 15.41848611831665, 15.33662223815918, 15.226895332336426, 15.244819164276123, 15.188158988952637, 14.879822731018066, 15.10066032409668, 14.992053031921387, 15.075206279754639, 14.925632953643799]",0.06,6,0.8551,0.90582,0.87563,0.80997,0.8602,0.85992,61.7041597366333,14.925632953643799
